id,followers_count,wall_comments,comment_count,post_count,like_count,friends_count,group_count,posts_count,reposts_count,verified,videos_count,audios_count,photos_count,gifts_count
3154,0,1,1,599,167,104,1154,87,380,0,673,2768,123,0
3155,170,1,105,300,1602,29,736,25,275,0,1209,468,925,10
3156,51,1,59,700,140,23,0,36,432,0,34,0,226,0
3157,75,1,281,700,3726,73,426,6,336,0,153,250,418,0
3158,87,1,38,876,164,22,158,14,846,0,445,0,116,0
3159,31,1,3,1100,63,11,0,32,895,0,9,120,461,3
3160,195,1,3,1336,227,44,922,16,435,0,629,506,34,12
3161,13,1,3,2300,161,11,0,3,1718,0,2227,87,1,2
3162,23,1,10,375,18,7,0,28,346,0,2,0,8,0
3163,113,1,5,900,99,34,0,194,478,0,327,1194,1775,132
3164,1,1,298,899,248,27,398,53,448,0,1407,0,196,0
3165,878,1,1735,600,480,8,402,27,573,0,6,0,286,0
3166,48,1,584,1599,1818,149,7680,119,949,0,796,9321,4983,52
3167,0,1,1,600,21,19,0,491,0,0,12,0,739,0
3168,18,1,11,2000,146,14,390,40,520,0,6,0,38,0
3169,20,1,537,14,4,7,10,12,2,0,23,0,8,0
3170,42,1,12,1500,1767,49,166,0,1498,0,362,0,57,0
3171,7,1,42,700,147,7,0,26,674,0,175,0,88,21
3172,10,1,196,500,21,3,276,339,161,0,115,0,98,1
3173,64,1,3,2517,417,30,0,26,1331,0,1,5,76,0
3174,12,1,2,1131,227,28,0,91,548,0,2,1,132,3
3175,46,1,522,1100,301,8,1090,51,874,0,786,0,188,0
3176,46,1,1236,47,246,2,54,1,10,0,29,0,30,1
3177,14,1,11,696,80,70,0,44,577,0,2,2,100,2
3178,237,1,6,2523,106,380,0,23,412,0,307,137,1142,21
3179,236,1,13,3000,760,24,0,7,1273,0,599,0,75,0
3180,333,1,1,3579,1026,364,0,126,310,0,293,561,799,0
3181,288,1,9,900,174,205,3668,43,512,0,142,1302,267,3
3182,303,1,40,1100,2070,447,334,477,84,0,96,0,2885,108
3183,281,1,8,700,127,761,650,255,223,0,627,221,1598,0
3184,468,1,9,2900,117,187,694,256,1065,0,959,0,4290,0
3185,52,1,15,1299,449,125,392,11,831,0,73,234,766,0
3186,2678,1,91,6600,62,943,694,48,3757,0,360,0,191,29
3187,29,1,7,2400,185,44,0,1,2399,0,65,231,871,0
3188,301,1,3,700,55,418,0,12,509,0,3366,2158,1008,10
3189,55,1,85,76733,407,2158,448,372,31531,0,9813,0,15405,0
3190,114,1,77,499,63,293,546,26,409,0,1019,1189,925,0
3191,30,1,13,1100,1358,189,532,14,644,0,150,129,139,23
3192,146,1,1682,57,1070,99,890,47,3,0,522,1415,4793,0
3193,134,1,12,1400,26,145,0,89,840,0,223,0,1152,0
3194,182,1,3,1262,250,95,536,87,510,0,263,0,449,0
3195,55,1,7,7718,514,17,0,69,1272,0,5032,0,223,50
3196,51,1,5,1000,224,37,0,51,810,0,0,0,160,0
3197,13,1,2,600,2,840,0,2,370,0,16,0,120,0
3198,68,0,4,2366,585,332,744,165,225,0,164,454,495,43
3199,55,1,1,400,5114,98,0,1,399,0,74,268,46,15
3200,72,1,187,598,704,8,82,250,62,0,35,0,11,0
3201,12,1,16,800,623,15,270,6,547,0,1,0,70,5
3202,59,1,4,1628,95,32,556,31,430,0,788,320,76,0
3203,0,1,9,800,426,295,392,288,512,0,1064,0,1394,242
3204,85,1,192,1200,183,73,0,85,772,0,12,0,1021,0
3205,532,1,276,799,327,26,510,174,328,0,162,0,11,71
3206,5,1,2,749,200,12,218,4,412,0,23,0,11,0
3207,16,1,8,3186,54,2216,0,957,446,0,125,0,20,0
3208,19,1,27,599,247,29,148,15,420,0,91,154,12,8
3209,7,1,9,23218,2165,74,0,2,2371,0,0,2,23,0
3210,56,1,14,791,245,254,0,46,337,0,245,129,211,4
3211,24,1,2477,300,228,27,196,192,55,0,681,0,607,0
3212,44,1,9,3100,4073,38,0,14,2084,0,143,0,31,19
3213,12,1,27,925,230,22,244,18,606,0,120,157,95,15
3214,10,1,7,900,26,229,0,48,506,0,0,4,18,10
3215,16,1,755,116,534,50,0,62,1,0,4,0,260,0
3216,291,1,1,780,1134,3,0,44,408,0,54,143,295,0
3217,30,1,1,1355,150,2,0,63,1193,0,5,109,94,3
3218,25,1,3,40510,986,23,5996,3928,36462,0,970,0,1376,22
3219,2,1,28,868,213,42,370,205,662,0,23,532,304,0
3220,82,1,1,567,143,11,260,46,521,0,0,0,0,0
3221,1,1,1,2283,43,11,224,32,2251,0,0,0,13,0
3222,48,1,23,400,425,31,196,77,323,0,93,0,221,0
3223,58,1,1617,401,432,166,80,196,205,0,55,0,1709,0
3224,10,1,195,446,684,31,0,12,433,0,105,119,391,4
3225,9,1,4,499,32,64,0,352,98,0,110,814,849,0
3226,138,1,35,2500,525,533,248,82,1453,0,951,0,9346,44
3227,55,1,56,800,1366,83,846,59,527,0,857,0,1214,12
3228,68,1,23,600,889,154,212,36,331,0,18,0,217,0
3229,194,1,94,700,1810,108,222,75,625,0,407,912,1103,26
3230,29,1,924,1531,150,137,298,108,252,0,85,0,165,0
3231,714,1,37,700,851,205,1906,84,320,0,1656,2180,1613,23
3232,10,1,43,800,185,105,176,12,410,0,10,0,366,0
3233,27,1,221,1000,304,64,384,1,875,0,28,49,1,6
3234,137,0,457,2594,421,67,1060,32,874,0,126,0,214,0
3235,101,1,35,900,88,5,0,29,451,0,62,25,1349,0
3236,2152,1,178,3968,152,1121,968,203,203,0,321,0,1267,0
3237,40,1,12,7640,1209,140,406,142,4171,0,195,0,357,0
3238,58,1,1,644,240,47,0,21,573,0,65,0,87,0
3239,371,1,5,1113,3173,108,0,27,358,0,2,0,391,0
3240,82,1,9,1102,59,76,0,8,823,0,79,411,38,0
3241,3272,1,11,1099,459,1046,664,194,561,0,1123,0,2178,0
3242,48,1,53,2301,182,24,0,63,671,0,367,0,38,0
3243,39,1,4,699,749,52,0,5,460,0,516,0,16,0
3244,1060,1,3,35069,2,1017,5568,10732,949,0,33,89,10823,34
3245,5980,1,1823,7600,73,10001,1864,623,5023,0,6407,3567,26146,0
3246,1,1,227,400,267,30,0,8,230,0,43,0,27,0
3247,39,1,193,300,1478,25,1310,12,288,0,673,0,854,0
3248,58,1,3,3114,33,47,0,164,440,0,122,1,2511,9
3249,291,0,390,57,49,694,0,29,20,0,41,0,10,45
3250,143,1,1,2098,268,58,2534,353,648,0,753,1336,2213,38
3251,63,1,456,100,264,9,100,10,11,0,0,0,0,0
3252,62,1,3,499,231,33,0,9,490,0,118,0,69,0
3253,259,1,8,698,95,53,360,171,488,0,308,0,1978,0
3254,27,1,6,2309,693,10,0,46,361,0,9,0,190,0
3255,2,1,9,1113,726,23,658,339,764,0,0,0,0,0
3256,208,1,1,1500,130,24,0,148,986,0,141,0,12,2
3257,77,1,1,4000,50,36,772,106,2590,0,383,4986,327,24
3258,281,0,7,500,344,25,892,24,411,0,560,0,8,0
3259,18,1,16,1400,30,119,550,124,1013,0,83,0,423,0
3260,2,1,3,2000,1564,6,776,512,1488,0,595,1425,1962,4
3261,157,1,11,1300,1515,19,1284,82,571,0,54,0,198,0
3262,102,1,2688,120,9,8,104,16,4,0,45,35,20,2
3263,41,1,19,1699,1250,34,1940,358,1320,0,64,312,254,6
3264,100,1,24,470,777,38,0,0,470,0,0,0,131,0
3265,6829,1,26,800,139,3434,824,306,272,0,107,0,541,0
3266,1601,1,3,10962,258,327,0,197,875,0,1335,1072,2925,0
3267,4511,1,1,800,465,373,1256,186,396,0,952,0,174,0
3268,203,1,774,600,262,116,0,132,220,0,182,0,619,0
3269,199,1,476,13365,2420,436,384,217,52,0,416,1235,1983,28
3270,3234,1,1,5002,44,2271,0,272,112,0,845,2575,3572,0
3271,21,1,365,100,8,11,0,13,0,0,289,536,63601,1
3272,237,1,5,1800,387,329,0,58,1234,0,355,0,263,0
3273,93,1,490,800,84,214,238,97,358,0,190,73,318,0
3274,211,1,362,7291,294,496,162,122,1151,0,56,188,901,36
3275,146,1,17,3016,134,39,0,323,537,0,1178,964,990,9
3276,605,1,12,900,243,229,492,53,533,0,104,355,452,0
3277,2752,1,14,800,20,508,4320,130,355,0,2682,4025,6373,25
3278,283,1,3,2300,34,803,1108,140,1372,0,38,148,11,0
3279,231,1,1117,300,456,402,134,30,95,0,84,0,27,0
3280,6,1,497,400,295,55,30,67,221,0,332,0,890,0
3281,113,1,19,700,542,144,1402,138,384,0,258,95,2215,0
3282,66,1,1,700,331,151,88,3,697,0,87,0,13,0
3283,32,1,14,4995,119,57,0,40,605,0,901,637,198,5
3284,24,1,136,1000,385,171,92,32,688,0,85,0,116,0
3285,354,1,3,1700,529,195,144,31,1296,0,945,0,943,0
3286,40,1,33,500,2541,96,328,14,442,0,6,0,206,0
3287,113,1,34,1300,419,86,1256,209,684,0,128,982,1822,90
3288,115,1,2,699,82,22,0,136,251,0,115,0,1247,0
3289,789,1,73,900,381,219,86,173,408,0,899,231,3746,20
3290,2145,1,275,5596,506,874,1166,1686,1414,0,68,0,82723,39
3291,18,1,4,900,628,25,0,3,697,0,1,181,19,7
3292,187,1,3,900,562,11,1072,27,873,0,321,1148,402,16
3293,204,1,190,1300,190,58,186,449,555,0,549,0,4605,0
3294,28,1,1,3393,525,17,0,27,1220,0,78,189,209,0
3295,8,1,19,594,276,18,0,246,242,0,24,20,841,5
3296,179,1,1289,11,652,15,0,1,3,0,2,0,10,0
3297,16,1,7,500,53,16,0,30,432,0,111,1030,28,11
3298,40,1,1,600,1442,26,710,10,473,0,489,0,105,42
3299,203,1,217,700,12,75,376,28,364,0,161,46,621,0
3300,47,0,17,5968,44,79,352,40,1198,0,120,0,92,0
3301,93,1,67,499,234,8,306,74,259,0,53,0,158,0
3302,37,1,1,1400,163,16,112,50,950,0,222,0,86,3
3303,38,1,1,900,93,10,0,33,527,0,45,172,72,19
3304,260,1,227,900,676,293,692,121,223,0,754,0,1048,0
3305,26,0,185,444,187,37,46,10,407,0,79,0,17,0
3306,129,1,25,1500,810,41,0,10,1419,0,202,410,33,34
3307,296,1,22,400,252,197,2662,131,269,0,1991,0,842,0
3308,6,1,4,3710,1128,19,0,120,3585,0,223,183,64,0
3309,14,1,14,2026,1740,24,0,11,1142,0,3,0,130,3
3310,88,1,1,699,100,52,108,143,357,0,13,0,756,0
3311,21,1,564,300,260,5,106,29,231,0,175,154,380,0
3312,127,1,342,800,748,4,222,112,267,0,61,328,90,0
3313,62,1,38,451,1136,30,2908,22,347,0,0,0,84,0
3314,74,1,5,700,109,36,484,75,310,0,2,0,712,6
3315,7,1,2292,123,48,2,24,105,0,0,69,0,585,0
3316,33,1,57,3173,1857,9,0,65,2218,0,0,0,247,21
3317,19,1,3,896,400,36,62,184,410,0,0,0,295,0
3318,18,1,3,497,20,7,338,11,486,0,279,75,6,1
3319,70,1,13,1300,222,201,162,18,819,0,128,159,119,0
3320,23,1,4713,100,38,137,122,19,13,0,5,1,330,7
3321,230,1,108,500,356,136,742,17,469,0,2,0,2,0
3322,128,1,3,4732,10,524,1026,11,787,0,32,69,81,5
3323,9,1,1,500,65,43,0,20,367,0,4,0,90,0
3324,192,1,20,8693,1018,41,0,102,1409,0,382,0,508,20
3325,0,1,27,1280,110,93,0,90,363,0,49,0,996,0
3326,109,0,5,600,575,878,1118,60,316,0,2621,2267,585,0
3327,18,1,12,2700,785,100,104,43,2057,0,400,261,30,39
3328,13,1,614,200,6,7,40,69,8,0,56,0,249,0
3329,173,1,4,1218,67,234,160,131,248,0,513,0,294,0
3330,116,1,845,500,1332,186,424,49,297,0,261,0,491,0
3331,59,1,1,2000,60,50,0,5,1395,0,12,0,13,17
3332,153,1,429,4336,527,388,782,610,571,0,98,0,2844,0
3333,116,1,88,2400,703,26,160,9,1222,0,1190,682,262,51
3334,90,1,1,600,262,9,92,25,385,0,0,0,0,0
3335,99,1,7463,100,76,93,220,32,23,0,30,1,93,8
3336,220,1,84,700,28843,78,0,22,416,0,468,1734,750,38
3337,276,1,1,1000,124,47,260,20,581,0,747,416,323,0
3338,60,1,161,399,117,91,168,52,224,0,94,0,296,0
3339,223,1,523,600,11830,9,700,1,599,0,3749,0,1887,0
3340,77,1,3,1099,48,60,1202,95,734,0,53,47,1060,17
3341,324,1,1135,100,328,42,246,17,83,0,198,0,26,74
3342,233,1,25,500,349,106,496,115,269,0,287,0,117,91
3343,28,1,21,5345,182,43,292,263,1736,0,40,0,463,0
3344,41,1,1,18700,1835,11,0,82,15315,0,67,478,84,8
3345,70,1,72,8600,722,322,1812,575,7429,0,759,0,912,0
3346,66,1,93,800,124,36,224,86,557,0,26,685,106,43
3347,438,1,104,711,422,27,626,174,395,0,191,0,663,44
3348,1,1,7,1000,75,468,1368,714,43,0,5,0,801,0
3349,66,1,2,699,239,51,504,142,293,0,11,0,215,0
3350,45,1,13,1000,36,260,0,10,711,0,2,6,21,0
3351,309,1,7,1523,77,546,0,26,913,0,14,201,13,2
3352,24,1,1,800,18,6,0,37,763,0,22,0,265,0
3353,10,1,6,623,152,21,0,96,432,0,34,0,446,0
3354,67,1,93,1117,50,14,448,134,459,0,0,0,306,18
3355,83,1,1,1350,113,89,0,80,1012,0,32,0,288,2
3356,1,1,1,389,13,1,28,7,382,0,17,0,5,0
3357,189,1,16,1500,363,193,420,124,737,0,252,0,533,0
3358,93,1,1878,600,1357,227,102,28,425,0,839,263,256,0
3359,1316,1,3,600,62,1550,1394,288,172,0,337,560,402,27
3360,218,1,15,1500,223,384,198,799,309,0,185,269,5537,72
3361,52,1,91,1200,126,65,98,10,500,0,17,0,572,15
3362,352,1,78,500,44,229,160,40,336,0,127,0,157,0
3363,135,1,129,4592,325,611,200,182,545,0,556,0,1559,0
3364,231,1,2,500,118,7194,264,104,269,0,18,0,1720,0
3365,219,1,312,999,1213,148,314,85,579,0,617,931,895,0
3366,210,1,48,5599,178,28,0,94,377,0,3250,0,2068,0
3367,93,1,5,3759,387,76,0,17,401,0,59,234,722,18
3368,196,1,304,1199,333,570,680,29,637,0,3315,529,1675,0
3369,60,1,311,800,105,103,92,301,232,0,273,1195,1598,0
3370,31,1,12,3775,779,168,402,56,778,0,83,129,290,4
3371,31,1,2,800,17,74,200,112,431,0,188,0,778,0
3372,2,1,3,400,210,498,1094,111,289,0,287,529,1574,0
3373,115,1,782,100,575,142,150,4,1,0,216,0,118,0
3374,250,1,170,1200,116,408,276,411,590,0,1848,4199,1849,0
3375,568,1,59,600,310,772,186,40,342,0,202,0,309,42
3376,43,1,36,900,55,9,0,336,0,0,1829,770,677,6
3377,396,1,96,800,560,281,1106,14,502,0,514,0,1131,0
3378,145,1,295,500,1065,409,890,41,296,0,560,5974,668,34
3379,139,1,2,7970,1672,581,0,119,643,0,4496,0,1238,0
3380,151,1,467,400,152,183,206,12,230,0,133,0,103,0
3381,4422,0,250,300,1039,1963,2216,179,121,0,1451,0,4693,0
3382,252,1,52,400,1128,201,878,192,208,0,190,0,1213,0
3383,428,1,4,600,1928,247,1064,236,364,0,11,0,818,0
3384,577,1,73,400,919,357,174,19,381,0,548,0,20,0
3385,52,1,35,792,519,142,336,37,446,0,24,84,96,0
3386,263,1,14,599,417,181,290,46,423,0,286,0,215,0
3387,40,1,10,500,57,42,0,140,221,0,25,14,1127,6
3388,46,1,9968,800,131,21,72,610,4,0,37,0,1447,0
3389,15,1,3,600,93,35,0,49,352,0,622,0,374,0
3390,11,1,15,2355,183,44,0,285,151,0,35,0,834,0
3391,481,1,66,2000,689,210,714,81,1201,0,228,0,548,0
3392,160,1,19,500,658,39,142,76,326,0,8,170,313,31
3393,575,1,62,2427,61,86,3028,320,136,0,452,964,6231,29
3394,36,1,54,700,612,14,0,147,270,0,121,0,1026,0
3395,185,1,7,6699,2949,106,580,3129,1109,0,991,0,7256,34
3396,53,1,65,2200,161,5,0,192,1537,0,119,0,1213,0
3397,204,1,13,1700,663,20,710,173,912,0,204,0,591,0
3398,26,1,13,571,99,14,302,6,456,0,411,0,611,0
3399,25,1,58,1300,974,7,0,25,711,0,54,0,155,0
3400,112,1,6,1738,392,38,0,213,390,0,4,0,387,1
3401,169,1,34,667,62,8,0,53,614,0,7,42,68,1
3402,13,1,13,390,151,8,0,138,217,0,41,1166,161,1
3403,20,1,1,911,104,16,0,65,841,0,36,0,13,0
3404,35,1,39,378,167,10,86,130,248,0,8,0,42,0
3405,28,1,10,400,54,16,0,19,381,0,6,66,75,0
3406,251,1,68,700,229,252,400,63,523,0,138,0,1091,0
3407,51,1,385,500,69,106,300,6,303,0,297,156,363,0
3408,192,1,43,1247,572,289,198,92,266,0,288,0,158,0
3409,269,1,3,3303,163,2803,0,423,259,0,581,0,3312,43
3410,243,1,6,400,329,53,894,2,398,0,196,0,56,0
3411,110,1,73,1518,837,393,430,18,781,0,552,0,452,9
3412,15968,0,4,600,439,5934,582,323,86,0,312,0,8187,79
3413,326,1,15,2000,57,34,0,66,1161,0,2381,4077,2271,26
3414,164,1,2631,300,1693,71,66,167,42,0,161,0,436,0
3415,15,1,1,699,1577,15,104,0,428,0,30,243,2,0
3416,325,1,233,400,277,133,694,1,399,0,55,0,91,0
3417,13,1,269,300,1418,315,708,46,253,0,134,0,113,0
3418,159,1,18,800,434,300,950,34,495,0,188,0,98,0
3419,82,1,108,500,1247,51,432,10,490,0,2260,1390,546,6
3420,86,1,27,2200,102,149,1240,68,1858,0,158,16,703,5
3421,248,1,1,1600,422,68,572,53,671,0,418,0,68,9
3422,481,1,15,1386,1189,163,128,208,191,0,1256,0,376,0
3423,53,1,10,999,2602,182,286,7,456,0,77,5,77,5
3424,217,1,10,1800,6017,87,590,96,1325,0,135,0,346,0
3425,359,1,1820,600,448,469,524,191,204,0,6436,0,2416,0
3426,100,1,62,8700,678,514,794,502,6343,0,213,463,52,27
3427,66,1,716,31,543,17,0,11,8,0,85,0,407,37
3428,501,1,80,500,854,508,512,87,413,0,1036,0,1115,0
3429,218,1,11,799,342,12,0,109,492,0,214,859,64,0
3430,789,1,2,700,773,520,2076,168,532,0,957,0,1142,0
3431,89,1,6,1000,191,15,0,34,675,0,1145,2141,1890,8
3432,827,1,13,1325,114,30,0,32,371,0,856,0,454,53
3433,1,1,4,400,28,99,340,351,49,0,214,0,822,0
3434,25,1,1,5800,113,11,0,523,4291,0,223,1,482,8
3435,407,1,1609,300,155,143,232,41,259,0,945,0,2778,8
3436,276,1,15,900,34,47,934,202,402,0,96,43,1117,12
3437,1027,1,4,3272,30,1455,206,690,330,0,264,197,2461,0
3438,665,1,42,3534,132,1825,816,249,551,0,684,1527,1441,44
3439,128,1,78,500,18,42,0,109,196,0,319,800,806,12
3440,50,1,575,100,1169,12,0,15,28,0,5,42,148,8
3441,46,1,8,600,156,79,2496,21,356,0,342,0,171,0
3442,104,1,66,1100,214,18,0,12,501,0,1061,1174,236,106
3443,196,1,15,500,30,51,0,198,196,0,34,0,262,25
3444,215,1,5,900,646,63,778,142,368,0,160,3308,682,125
3445,93,1,8,2306,1265,146,768,396,484,0,183,38,7846,21
3446,333,1,1,672,320,36,52,338,40,0,73,0,491,294
3447,29,1,65,600,653,186,642,33,567,0,224,0,807,0
3448,10,1,28,2200,1298,13,280,191,1460,0,634,356,2694,90
3449,2425,1,140,500,1159,1,748,123,377,0,113,0,895,56
3450,9,1,112,4600,709,17,316,3755,746,0,9,2,566,5
3451,48,1,36,1968,186,34,0,242,722,0,11,350,798,6
3452,1,1,324,500,69,13,260,19,195,0,26,284,111,0
3453,29,0,5,1338,596,15,726,72,501,0,30,0,100,0
3454,2,1,3,524,242,12,0,14,447,0,1,47,37,4
3455,102,1,9,910,198,32,186,282,588,0,8,0,61,7
3456,32,1,291,632,3292,5,246,33,354,0,9,0,32,0
3457,565,1,3,800,2501,219,310,28,512,0,70,370,535,0
3458,11,1,139,600,710,290,82,16,457,0,40,0,19,0
3459,1466,1,8,14858,996,674,0,284,560,0,414,0,7658,0
3460,179,1,1,1100,559,294,766,38,592,0,283,749,299,40
3461,466,1,443,399,427,609,234,36,212,0,231,171,503,0
3462,525,1,119,2400,510,60,1396,2,1224,0,90,195,202,10
3463,377,1,1367,300,1898,198,1080,34,139,0,395,1610,172,0
3464,279,1,12,499,6042,162,116,42,351,0,186,145,132,0
3465,271,1,1175,199,3470,609,258,4,77,0,987,0,1,0
3466,33,1,40,1100,2758,59,368,56,779,0,252,171,2501,11
3467,184,1,17,1299,615,88,1792,189,1007,0,350,44,2276,0
3468,268,1,215,600,514,17,1492,36,491,0,296,0,1087,0
3469,387,1,27,1600,630,169,560,68,971,0,216,60,449,0
3470,56,1,3,500,110,6,0,7,493,0,13,0,344,0
3471,102,1,9,700,172,23,0,126,324,0,288,0,1542,0
3472,6,1,12,2460,32,24,0,15,619,0,21,12,235,7
3473,139,1,8,49000,387,124,848,134,30407,0,2678,0,1645,0
3474,79,1,17,1399,891,495,3416,121,910,0,27,475,109,72
3475,24,1,20,8556,153,189,0,479,172,0,1365,2888,2142,68
3476,3883,1,5,2600,380,383,3422,431,1095,0,470,0,1347,0
3477,66,1,3,1599,283,209,424,250,945,0,18,114,4947,11
3478,80,1,3894,1000,1142,15,0,123,534,0,272,0,696,0
3479,34,1,923,300,1755,12,322,70,141,0,14,15,752,0
3480,775,1,13,1100,228,323,0,202,365,0,2109,0,2496,0
3481,848,1,12,400,829,127,836,159,240,0,633,0,15,0
3482,208,1,16,800,446,193,4484,18,338,0,729,881,754,27
3483,127,1,2,9845,195,65,0,11,1059,0,1151,0,102,52
3484,96,1,581,4,11,10,0,3,0,0,53,0,20,0
3485,363,1,16,699,535,112,262,66,309,0,125,431,1628,0
3486,174,1,839,1300,107,112,1058,30,1270,0,910,0,747,0
3487,12,1,7,1613,172,10,0,899,180,0,7,7,32,3
3488,35,0,9,798,124,11,192,6,792,0,309,40,30,0
3489,48,1,8,4400,798,36,374,271,3477,0,969,0,325,0
3490,149,1,42,1570,362,36,0,42,298,0,8,0,83,0
3491,18,1,3481,78,116,12,126,0,13,0,776,0,19,0
3492,36,1,759,31,5,9,0,1,0,0,24,490,20,6
3493,17,0,4,399,326,17,0,23,376,0,944,0,858,0
3494,64,1,24,2099,331,16,0,18,1332,0,1,4,39,3
3495,186,1,196,2099,774,61,1776,783,923,0,334,167,2889,20
3496,230,1,45,3008,867,108,1934,292,354,0,41,384,2612,115
3497,26,1,63,500,771,34,188,19,341,0,11,0,244,0
3498,32,1,59,500,173,1,112,207,134,0,34,726,15,0
3499,67,1,18,399,259,37,268,44,355,0,56,0,286,0
3500,5,1,9,597,72,27,390,70,427,0,24,16,72,13
3501,44,1,53,700,90,38,320,22,372,0,4,0,379,13
3502,2,1,9,407,536,15,306,32,375,0,11,0,105,3
3503,126,1,965,4403,37,122,0,120,45,0,439,0,1295,0
3504,86,1,125,400,154,709,236,231,169,0,2258,0,3805,0
3505,81,1,10,1500,62,3427,600,874,17,0,333,344,869,47
3506,67,1,151,400,1181,87,186,18,382,0,15,326,363,0
3507,28,1,6,5994,2083,78,0,1,594,0,21,21,90,0
3508,48,1,41,1761,157,79,0,9,360,0,596,112,85,4
3509,139,1,144,1200,776,49,74,28,705,0,55,0,3826,28
3510,1518,1,84,11800,38,13,0,0,0,0,2111,1911,512,0
3511,163,1,14,1500,423,53,0,57,1260,0,29,0,2718,0
3512,47,1,1,800,470,22,0,5,554,0,10,0,84,0
3513,354,1,24,800,73,401,0,55,447,0,1149,2165,1158,0
3514,384,1,12,600,199,155,1172,89,511,0,660,377,4333,0
3515,54,1,5,1739,1317,43,0,16,464,0,2150,0,56,0
3516,73,1,25,1100,281,131,0,212,420,0,277,969,573,15
3517,83,1,6,4799,552,35,516,72,4189,0,154,565,1903,10
3518,252,1,70,11244,376,357,0,49,599,0,611,567,583,11
3519,1933,1,2,800,602,222,1288,27,432,0,310,0,152,0
3520,111,1,1,1000,174,86,834,528,200,0,477,0,1205,11
3521,852,1,4,800,986,144,688,220,407,0,770,0,234,0
3522,33,1,706,200,25,41,0,87,12,0,62,51,307,17
3523,61,1,541,300,205,40,404,48,159,0,1379,0,71,0
3524,46,0,71,851,460,64,352,78,315,0,30,396,266,24
3525,8,1,4,6163,202,27,690,2143,830,0,31,64,16,6
3526,35,1,3,2967,614,21,0,22,1308,0,0,1,80,18
3527,127,1,5,1900,3111,101,398,56,1205,0,472,1039,289,0
3528,9,1,40,1598,399,18,100,32,400,0,3,0,217,0
3529,50,1,18,4987,488,41,0,106,3107,0,468,0,201,32
3530,0,1,2,472,275,2,0,0,462,0,5,56,3,0
3531,270,1,1,668,238,9,516,218,450,0,516,0,194,0
3532,27,1,30,3600,124,70,536,91,1686,0,21,0,380,0
3533,22,1,9,549,955,22,0,37,343,0,29,149,156,1
3534,135,1,276,687,216,2,152,0,687,0,6,143,2,0
3535,20,1,54,500,171,8,112,15,375,0,54,101,24,5
3536,21,1,2,798,50,119,0,208,437,0,250,54,3373,17
3537,482,1,4,11200,15,149,6022,8,9866,0,0,0,13,27
3538,9,1,55,4800,732,15,104,68,2811,0,160,801,78,7
3539,48,1,8,400,459,48,406,82,318,0,96,0,645,0
3540,76,0,16,1378,575,4,0,11,867,0,4,0,19,0
3541,6,1,3,483,558,7,836,4,479,0,6,28,9,0
3542,96,1,3,4826,24,61,0,760,4066,0,2,3,5,0
3543,34,1,32,5935,81,57,1622,10,5925,0,79,51,12,0
3544,557,1,3,3760,3397,437,0,107,711,0,129,420,558,0
3545,761,1,63,1100,144,315,202,37,825,0,107,0,677,35
3546,1228,1,3136,100,322,239,66,15,0,0,29,1103,849,0
3547,352,1,619,2327,279,260,0,49,218,0,130,0,1261,44
3548,33,1,103,799,100,83,92,132,379,0,22,0,455,0
3549,80,1,1355,300,177,102,104,100,200,0,188,309,1250,0
3550,372,0,372,1902,778,176,0,30,442,0,86,0,667,0
3551,172,1,5,2085,570,135,0,12,489,0,2410,563,2887,0
3552,69,1,14,6100,1119,40,0,35,1363,0,534,0,1077,0
3553,74,1,1005,439,5303,78,228,44,380,0,200,0,489,0
3554,1,1,107,300,149,113,38,13,262,0,22,0,364,0
3555,611,1,14,500,5280,387,1514,143,284,0,2145,0,1200,182
3556,0,1,22,700,767,102,730,12,590,0,525,0,123,0
3557,42,1,21,799,633,18,0,127,430,0,220,0,1838,0
3558,30,1,250,900,1884,145,258,148,616,0,66,0,1177,42
3559,578,1,2188,60,7283,63,124,13,47,0,271,0,2671,203
3560,95,1,13,399,81,7,0,16,337,0,1576,6830,478,0
3561,216,1,135,1000,466,244,504,46,626,0,1171,588,899,480
3562,125,1,81,5583,781,64,0,31,360,0,1366,0,13596,0
3563,92,0,28,1954,1850,42,0,10,730,0,132,2,8,16
3564,3,1,16,76678,193,199,0,32,17299,0,2950,361,138,8
3565,277,1,133,2939,581,372,282,344,658,0,196,0,1003,0
3566,0,1,40,800,153,12,0,35,329,0,179,462,176,0
3567,415,1,4,1872,363,36,150,285,143,0,17,0,581,0
3568,56,1,1,500,197,29,0,39,461,0,76,0,800,0
3569,101,1,817,200,414,25,144,21,179,0,1366,906,1113,0
3570,91,1,6,400,357,50,146,108,292,0,509,1055,1684,0
3571,5,1,6,2749,5,251,82,0,1036,0,72,0,3003,0
3572,6,1,2,1276,81,20,0,0,1169,0,0,1,18,2
3573,32,1,2,700,15,73,2010,5,427,0,414,0,18,12
3574,5,0,1020,252,1550,12,138,12,181,0,187,345,54,26
3575,10,1,1,2800,67,3,172,18,2218,0,5,125,82,2
3576,171,1,8,1200,107,9,0,20,963,0,13,206,35,19
3577,47,1,7,800,1231,3,0,4,360,0,144,268,86,0
3578,140,1,56,905,335,78,1268,851,54,0,203,0,828,0
3579,239,1,23,2519,318,260,0,97,370,0,291,422,66,0
3580,134,1,7,3535,202,57,0,312,55,0,32,266,1672,0
3581,77,0,1954,7,21,213,52,1,0,0,22,386,392,0
